id,reviewer_id,rating
117285,329325,4
117286,702188,3
117287,561717,3
117288,469634,4
117289,185835,3
117290,561645,4
117291,213267,3
117292,722749,5
117293,774905,4
117294,364458,4
117295,561645,4
117296,106348,2
117297,295946,5
117298,718576,2
117299,711263,4
117300,737299,3
117301,580646,4
117302,737299,4
117303,561645,3
117304,737299,5
117305,737299,4
117306,737299,5
117307,73832,4
117308,737299,3
117309,66405,5
117310,758738,4
117311,65275,3
117312,758583,4
117313,774904,4
117314,15764,4
117315,580646,3
117316,758335,5
117317,774709,5
117318,561717,5
117319,743042,4
117320,159208,5
117321,65275,4
117322,561645,3
117323,561717,4
117324,201062,3
117325,109524,4
117326,732287,5
117327,271270,2
117328,572680,4
117329,466592,5
117330,561717,2
117331,311112,4
117332,32490,4
117333,14020,3
117334,774904,5
117335,502066,4
117336,116918,3
117337,561717,4
117338,545612,3
117339,759331,1
117340,755224,5
117341,201062,4
117342,561717,4
117343,277192,2
117344,2692,4
117345,509830,4
117346,561717,5
117347,96478,4
117348,148316,3
117349,554893,5
117350,403002,3
117351,233810,5
117352,577921,5
117353,457563,4
117354,233810,5
117355,561645,4
117356,774709,3
117357,580298,4
117358,576139,3
117359,15764,3
117360,577921,4
117361,561645,4
117362,576139,5
117363,105598,5
117364,492062,4
117365,774695,3
117366,576139,4
117367,643216,3
117368,774695,3
117369,299944,4
117370,561645,4
117371,554893,5
117372,739473,4
117373,561645,4
117374,111064,5
117375,506153,4
117376,775089,3
117377,385761,3
117378,591375,3
117379,160832,4
117380,696386,4
117381,258338,5
117382,591375,4
117383,104884,2
117384,126717,4
117385,561645,4
117386,576139,4
117387,476558,4
117388,561645,4
117389,576139,4
117390,642994,4
117391,561645,3
117392,387558,4
117393,708284,4
117394,562826,5
117395,576139,4
117396,642994,5
117397,775330,5
117398,2,4
117399,561645,4
117400,24229,2
117401,775175,3
117402,562826,2
117403,577921,3
117404,82535,3
117405,704184,5
117406,577921,2
117407,561717,3
117408,82535,4
117409,775352,3
117410,458693,3
117411,341232,4
117412,576687,3
117413,576139,4
117414,273833,4
117415,122122,4
117416,708589,4
117417,775390,5
117418,457563,5
117419,561645,4
117420,128825,1
117421,391164,4
117422,576139,4
117423,775011,2
117424,561645,4
117425,141087,4
117426,643216,3
117427,702501,3
117428,561645,4
117429,5867,4
117430,643216,3
117431,640520,3
117432,141403,4
117433,233810,4
117434,233810,4
117435,643216,4
117436,233810,4
117437,141403,2
117438,737299,4
117439,643216,4
117440,737299,3
117441,737299,4
117442,737299,3
117443,141403,4
117444,737299,3
117445,737299,3
117446,273583,4
117447,285330,3
117448,643216,3
117449,141403,3
117450,105598,4
117451,760335,3
117452,670994,4
117453,111216,4
117454,646712,4
117455,88832,4
117457,327234,4
117458,775592,5
117459,158102,3
117460,306242,5
117461,240601,3
117462,328815,4
117463,158102,3
117464,646712,5
117465,775625,5
117466,240601,4
117468,775018,5
117469,495545,3
117470,646712,2
117471,158102,4
117472,32490,4
117473,107553,5
117474,739473,3
117476,27318,4
117477,562826,4
117478,113621,3
117479,425764,4
117480,562826,3
117481,738016,4
117482,562826,3
117483,646712,4
117484,426777,4
117485,562826,3
117486,94986,4
117487,316636,4
117488,646712,3
117489,562826,3
117490,503301,2
117491,646712,4
117492,317335,3
117493,614535,5
117494,158102,3
117495,775625,5
117496,462421,3
117497,497481,4
117498,727510,2
117499,200432,1
117500,22104,4
117501,311321,4
117502,370592,4
117503,411017,3
117504,762835,3
117505,776136,5
117506,233810,4
117507,305098,4
117508,775625,5
117509,285067,4
117510,580298,3
117511,263785,4
117512,594629,3
117513,758310,5
117514,302513,2
117515,380214,4
117516,758310,5
117517,776350,5
117518,22104,4
117519,776350,5
117520,776396,5
117521,419663,1
117522,313786,4
117523,743042,4
117524,577921,4
117525,6257,3
117526,123588,4
117527,564802,4
117528,509063,4
117529,34416,4
117530,471543,4
117531,22104,4
117532,269651,5
117533,416637,4
117534,748537,5
117535,218242,4
117536,764949,4
117537,703856,4
117538,471543,3
117539,6257,3
117540,337434,4
117541,294578,3
117542,471543,4
117543,747507,4
117544,737299,5
117545,774709,4
117546,123588,4
117547,23544,4
117548,200432,4
117549,577921,4
117550,461147,3
117551,720577,4
117552,776624,5
117553,776569,4
117554,776635,5
117555,461147,3
117556,200432,5
117557,577921,4
117558,776569,4
117559,636550,1
117560,23544,3
117561,720577,5
117562,636550,4
117563,776697,1
117564,776569,3
117565,62098,4
117566,776698,5
117567,655538,5
117568,776698,1
117569,506280,4
117570,23544,4
117571,746931,4
117572,461147,4
117573,669642,1
117574,751705,4
117575,776716,4
117576,776569,4
117577,159208,1
117578,23544,4
117579,669642,3
117580,727510,3
117581,580646,5
117582,471543,3
117583,577921,3
117584,273583,4
117585,767812,5
117586,646712,4
117587,356136,4
117588,776764,3
117589,237082,4
117590,561645,4
117591,471543,4
117592,747507,5
117593,577921,3
117594,646712,3
117595,370592,5
117596,34416,3
117597,599119,4
117598,606441,3
117599,646712,3
117600,606441,3
117601,599119,3
117602,243939,4
117603,749864,3
117604,747507,4
117605,606441,3
117606,727510,2
117607,599119,4
117608,606441,5
117609,727510,3
117610,606441,4
117611,776764,4
117612,776922,5
117613,747507,3
117614,727510,2
117615,776764,4
117616,776914,1
117617,78700,5
117618,776983,4
117619,776914,4
117620,776764,4
117621,776764,4
117622,32914,5
117623,180,3
117624,776906,5
117625,508720,5
117626,755651,5
117627,67061,4
117628,279327,3
117629,279327,3
117630,279327,3
117631,279327,4
117632,279327,2
117633,279327,4
117634,279327,3
117635,279327,3
117636,279327,3
117637,342191,4
117638,279327,3
117639,279327,3
117640,279327,4
117641,279327,3
117642,279327,3
117643,700783,3
117644,279327,3
117645,279327,3
117646,279327,3
117647,279327,3
117648,370592,4
117649,279327,3
117650,28866,3
117651,158102,4
117652,777285,5
117653,14506,4
117654,14506,3
117655,338721,2
117656,338721,4
117657,739187,4
117658,158485,4
117659,106348,4
117660,776994,5
117661,776994,5
117662,604531,2
117663,732695,4
117664,777435,5
117665,109524,3
117666,6257,4
117667,80195,4
117668,700783,3
117669,614535,5
117670,776994,4
117671,205367,5
117672,649829,4
117673,389167,3
117674,55510,3
117675,389167,4
117676,777641,5
117677,770985,4
117678,770985,2
117679,182157,3
117680,182157,3
117681,777176,1
117682,770985,3
117683,116580,3
117684,71078,4
117685,762835,4
117686,279327,3
117687,279327,3
117688,279327,3
117689,279327,2
117690,379443,3
117691,323454,4
117692,279327,2
117693,567306,4
117694,279327,3
117695,29485,1
117696,279327,3
117697,96478,2
117698,279327,3
117699,379443,4
117700,732695,5
117701,279327,3
117702,777732,4
117703,279327,3
117704,279327,3
117705,67061,3
117706,279327,3
117707,279327,3
117708,732695,5
117709,732287,5
117710,279327,3
117711,279327,3
117712,279327,3
117713,279327,3
117714,279327,3
117715,279327,3
117716,279327,3
117717,279327,3
117718,279327,2
117719,279327,2
117720,279327,3
117721,777784,4
117722,279327,3
117723,279327,2
117724,738576,4
117725,279327,3
117726,630720,4
117727,408036,5
117728,777784,5
117729,279327,3
117730,279327,3
117731,741428,4
117732,279327,3
117733,279327,3
117734,279327,3
117735,279327,3
117736,279327,3
117737,279327,3
117738,279327,4
117739,279327,4
117740,279327,3
117741,279327,3
117742,695828,4
117743,279327,3
117744,279327,3
117745,96478,4
117746,544956,2
117747,777827,5
117748,777849,5
117749,83676,4
117750,764949,4
117751,544956,3
117752,739473,4
117753,764949,5
117754,777849,3
117755,777849,3
117756,263873,5
117757,777849,5
117758,408036,3
117759,508,4
117760,772121,5
117761,535868,5
117762,158102,3
117763,633504,4
117764,182157,4
117765,767289,4
117766,158102,3
117768,164373,2
117769,711263,4
117770,501382,5
117771,212592,4
117772,738016,4
117773,333175,5
117774,737895,5
117775,711263,3
117776,738016,4
117777,69984,4
117778,747507,4
117779,663943,3
117780,202255,3
117781,594629,3
117782,776137,5
117783,33993,2
117784,594629,4
117785,663943,3
117786,621834,4
117787,408036,1
117788,747507,3
117789,175561,3
117790,594629,3
117791,53988,3
117792,408036,3
117793,237959,3
117794,237959,4
117795,506280,4
117796,237959,3
117797,663943,3
117798,745655,3
117799,594629,4
117800,237959,4
117801,747507,4
117802,663943,4
117803,594629,3
117804,189573,5
117805,5868,4
117806,464593,3
117807,237959,4
117808,757060,5
117809,496936,3
117810,237959,4
117811,463336,4
117812,778251,4
117813,413001,4
117814,387558,2
117815,128518,4
117816,747507,5
117817,463336,3
117818,237959,4
117819,690575,1
117820,775625,3
117821,96273,2
117822,1727,4
117823,714066,5
117824,743042,4
117825,168877,5
117826,1951,4
117827,574747,1
117828,463336,4
117829,690575,4
117830,73943,4
117831,751747,4
117832,568822,1
117833,99191,3
117834,776569,4
117835,35065,3
117836,109524,5
117837,294578,3
117838,711263,3
117839,469634,3
117840,11761,4
117841,311321,4
117842,11761,3
117843,720748,5
117844,776569,4
117845,463336,4
117846,11761,3
117847,11761,3
117848,496936,3
117849,11761,3
117850,294578,3
117851,776569,4
117852,228810,3
117853,564802,4
117854,496936,4
117855,285330,3
117856,262968,5
117857,194090,4
117858,228810,3
117859,35065,5
117860,463336,4
117861,109524,5
117862,35065,4
117863,14020,3
117864,235628,3
117865,463336,5
117866,770569,4
117867,693841,3
117868,770569,4
117869,463336,3
117870,744727,3
117871,463336,3
117872,225289,3
117873,35065,5
117874,154805,5
117875,770569,3
117876,698954,5
117877,99191,3
117878,147092,4
117879,463336,4
117880,711263,3
117881,330936,4
117882,225289,5
117883,471543,4
117884,123588,4
117885,144812,3
117886,662825,4
117887,755224,4
117888,48671,4
117889,576139,4
117890,471543,3
117891,770569,2
117892,467117,3
117893,191600,4
117894,770569,4
117895,96478,3
117896,576139,4
117897,258447,4
117898,471543,3
117899,599119,3
117900,576139,4
117901,305098,4
117902,163326,3
117903,305098,4
117904,576139,4
117905,708284,2
117906,163326,5
117907,471543,5
117908,770569,1
117909,708284,2
117910,576139,4
117911,186016,5
117912,577921,4
117913,163326,5
117914,385234,4
117915,471543,3
117916,766466,4
117917,770569,3
117918,576139,2
117919,577921,4
117920,488683,3
117921,770569,4
117922,577921,4
117923,561645,4
117924,490073,4
117925,463336,2
117926,621834,4
117927,770569,4
117928,648041,5
117929,463336,4
117930,567599,4
117931,621834,5
117932,463336,4
117933,463336,3
117934,258449,4
117935,463336,4
117936,577921,2
117937,739473,3
117938,778484,3
117939,425714,4
117940,739473,4
117941,621834,5
117942,770569,4
117943,265378,3
117944,737299,5
117945,739473,3
117946,737299,3
117947,737299,4
117948,737299,4
117949,770569,4
117950,55528,5
117951,739473,5
117952,621834,4
117953,233104,5
117954,777381,4
117955,739473,4
117956,777849,4
117957,777849,3
117958,633805,2
117959,700783,3
117960,779022,4
117961,231309,4
117962,53988,3
117963,231309,2
117964,770985,3
117965,700783,3
117966,770985,3
117967,737684,4
117968,770985,5
117969,543324,3
117970,779089,3
117971,93430,4
117972,289388,5
117973,14506,3
117974,338721,4
117975,71078,3
117976,344242,4
117977,2034,3
117978,691220,3
117979,328352,5
117980,262194,3
117981,328352,4
117982,779347,5
117984,8853,2
117985,328352,5
117986,338721,4
117987,436877,5
117988,779405,5
117989,773991,5
117990,231309,4
117991,708284,4
117992,116580,3
117993,614535,4
117994,700825,4
117995,775011,5
117996,739887,3
117997,118459,4
117998,735232,4
117999,778702,5
118000,503301,3
118001,379443,4
118002,585839,2
118003,739630,3
118004,244669,3
118005,105598,4
118006,6257,2
118007,739473,5
118008,687413,3
118009,537500,5
118010,779636,4
118011,765481,4
118012,381829,5
118013,779636,5
118014,726711,4
118015,381829,4
118016,503301,4
118017,743042,4
118018,594629,3
118019,448590,5
118020,779612,4
118021,381829,4
118022,700783,3
118023,262194,3
118024,381829,4
118025,594629,4
118026,779636,3
118027,381829,4
118028,194427,4
118029,64519,4
118030,381829,5
118031,123714,4
118032,381829,3
118033,262925,5
118034,703756,4
118035,262925,2
118036,161368,4
118037,281537,4
118038,240601,3
118039,381829,3
118040,123090,4
118041,381829,5
118042,765030,4
118043,281537,4
118044,212592,4
118045,774534,5
118046,328352,5
118047,757664,3
118048,21202,5
118049,381829,4
118050,381829,4
118051,779900,5
118052,327234,5
118053,281537,3
118054,23684,1
118055,281537,4
118056,327234,4
118057,327234,4
118058,381829,4
118059,776906,5
118060,381829,4
118061,342191,5
118062,265,4
118063,381829,3
118064,381829,3
118065,103291,5
118066,381829,3
118067,780004,5
118068,739697,5
118069,103291,5
118070,381829,3
118071,105138,3
118072,739473,4
118073,471912,4
118074,103291,4
118075,381829,4
118076,780019,5
118077,776387,5
118078,381829,5
118079,113621,5
118080,103291,4
118081,682322,3
118082,780037,4
118083,711263,4
118084,711263,3
118085,419180,5
118086,346662,3
118087,158102,4
118088,82249,3
118089,223148,1
118090,544613,3
118091,537500,4
118092,346662,3
118093,223148,2
118094,711263,4
118095,625589,4
118096,776639,5
118097,330794,4
118098,366679,4
118099,324659,4
118100,456695,5
118101,758852,4
118102,769378,5
118103,472991,3
118104,775579,1
118105,775070,2
118106,779633,1
118107,776125,5
118108,440686,5
118109,703856,5
118110,230239,4
118111,751124,5
118112,325030,4
118113,774881,2
118114,594629,4
118115,739697,4
118116,724747,4
118117,545612,2
118118,211315,2
118119,727488,4
118120,724747,4
118121,738016,4
118122,40688,3
118123,724747,4
118124,747507,2
118125,711263,3
118126,745262,4
118127,780344,3
118128,205367,2
118129,385234,3
118130,747507,3
118131,739695,4
118132,419663,4
118133,770569,4
118134,746724,4
118135,85524,5
118136,747507,3
118137,770569,4
118138,458774,3
118139,458774,4
118140,228810,4
118141,739695,2
118142,458774,3
118143,711263,4
118144,294578,3
118145,780456,5
118146,458774,5
118147,780472,5
118148,484732,4
118149,458774,3
118150,10101,4
118151,747507,4
118152,10101,4
118153,458774,4
118154,259762,3
118155,262194,4
118156,458774,4
118157,306790,3
118158,419663,4
118159,131498,4
118160,458774,4
118161,472907,4
118162,310586,4
118163,370592,5
118164,670679,5
118165,780579,4
118166,115221,4
118167,50403,3
118168,752770,5
118169,231309,3
118170,2876,4
118171,370592,5
118172,780630,4
118173,370592,4
118174,370592,3
118175,370592,5
118176,466891,4
118177,770985,5
118178,770985,4
118179,370592,5
118180,710663,4
118181,710663,4
118182,21415,5
118183,21415,5
118184,5719,4
118185,370592,5
118186,21415,2
118187,21415,3
118188,775175,4
118189,361917,5
118190,780557,4
118191,361917,3
118192,780808,3
118193,258338,5
118194,158102,4
118195,344242,4
118196,14506,3
118197,780861,5
118198,14506,4
118199,589350,4
118200,88832,3
118201,22104,4
118202,739473,4
118203,408036,5
118204,509063,4
118205,763959,5
118206,35189,2
118207,35189,5
118208,35189,4
118209,569835,5
118210,35189,1
118211,2034,4
118212,328352,5
118213,389167,3
118214,739697,4
118215,460100,3
118216,389167,4
118217,170576,4
118218,711263,3
118219,103291,3
118220,613986,4
118221,636148,4
118222,35687,4
118223,143588,4
118224,143588,4
118225,143588,5
118226,143588,4
118227,317083,4
118228,437281,4
118229,143588,1
118230,143588,4
118231,778691,5
118235,281537,4
118236,379443,4
118237,729793,3
118238,269187,5
118239,619896,5
118240,373724,4
118241,379443,3
118242,38718,4
118243,781177,4
118244,200760,1
118245,41543,5
118246,398634,4
118247,781186,3
118248,555873,5
118249,299970,3
118250,781186,4
118251,164373,5
118252,740040,5
118253,408036,3
118254,509063,4
118255,442338,5
118256,779374,4
118257,317083,4
118258,752078,4
118259,777849,4
118260,777849,3
118261,655338,4
118262,370592,4
118263,509063,4
118264,466592,4
118265,437753,4
118266,437753,4
118267,777849,4
118268,777849,3
118269,777849,4
118270,158102,4
118271,580298,4
118272,106348,3
118273,777849,4
118274,370592,5
118275,509063,4
118276,777849,3
118277,777849,4
118278,469606,3
118279,759471,3
118280,770031,5
118281,387558,2
118282,777849,4
118283,408036,5
118284,759471,3
118285,777849,4
118286,775070,3
118287,370592,4
118288,381829,4
118289,720179,4
118290,775070,1
118291,758859,4
118292,101651,5
118293,381829,4
118294,381829,5
118295,739473,5
118296,381829,4
118297,679833,4
118298,781506,4
118299,381829,4
118300,679833,4
118301,6257,3
118302,381829,4
118303,720748,4
118304,679833,4
118305,781221,4
118306,381829,4
118307,777595,5
118308,494803,5
118309,39443,2
118310,492495,3
118311,105598,3
118312,311321,4
118313,73832,4
118314,739473,5
118315,413001,4
118316,781599,4
118317,413001,3
118318,541111,5
118319,237832,3
118320,258338,5
118321,567306,4
118322,561645,3
118323,323560,5
118324,561645,5
118325,778492,3
118326,469634,2
118327,561717,3
118328,293823,5
118329,646740,4
118330,561717,3
118331,211315,2
118332,339468,4
118333,561645,3
118334,413001,2
118335,561717,4
118336,346662,4
118337,780683,3
118338,381829,4
118339,108209,5
118340,774709,4
118341,381829,4
118342,370592,4
118343,198518,4
118344,218242,3
118345,381829,4
118346,700368,4
118347,381829,3
118348,700368,5
118349,520968,3
118350,381829,2
118351,418122,2
118352,425714,3
118353,660014,3
118354,144812,3
118355,781752,2
118356,166636,5
118357,419663,4
118358,325030,5
118359,419663,4
118360,588776,5
118361,14,4
118362,14,4
118363,474540,5
118364,463377,4
118365,161584,4
118366,471543,3
118367,35068,5
118368,723678,5
118369,500722,3
118370,310586,5
118371,244669,4
118372,10288,4
118373,462421,4
118374,247010,2
118375,73716,5
118376,485360,4
118377,462421,3
118378,370592,5
118379,356547,5
118380,294578,3
118381,730009,4
118382,329789,3
118383,329789,2
118384,247010,4
118385,778076,3
118386,5868,3
118387,244669,4
118388,736898,5
118389,778055,4
118390,244669,2
118391,782002,4
118392,775070,4
118393,780825,4
118394,45999,2
118396,119898,4
118397,700783,3
118398,496008,5
118399,700783,3
118400,370592,4
118402,327234,3
118403,327234,3
118404,370592,5
118405,782113,5
118406,742010,4
118407,742010,4
118408,195640,4
118409,195640,4
118410,370592,5
118411,782135,5
118412,751238,4
118413,15232,4
118414,305098,4
118415,305098,4
118416,45999,2
118417,45999,3
118418,408036,4
118419,45999,5
118420,504001,5
118421,45999,5
118422,782283,5
118423,43776,2
118424,718576,5
118425,43776,3
118426,718576,4
118427,765899,2
118428,2692,2
118429,635691,3
118430,635691,5
118431,458774,3
118432,104884,3
118433,718576,4
118434,106348,4
118435,113621,4
118436,18590,4
118437,743506,3
118438,6257,2
118439,235628,4
118440,781680,5
118441,80509,4
118442,399149,4
118443,49183,1
118444,112066,3
118445,718576,3
118446,227945,4
118447,782486,4
118448,777762,4
118449,488683,3
118450,495545,3
118451,718576,3
118452,594629,3
118453,781875,4
118454,238729,3
118455,6257,4
118456,238729,3
118457,494803,5
118458,782135,5
118459,594629,3
118460,570617,5
118461,632261,4
118462,705542,5
118463,352222,4
118464,381472,3
118465,676151,4
118466,15232,4
118467,782519,5
118468,78408,1
118469,248003,4
118470,782519,5
118471,744658,5
118472,718576,5
118473,623273,5
118474,22104,4
118475,408842,4
118476,718576,3
118477,726711,5
118478,408842,4
118479,777762,4
118480,106219,5
118481,281537,4
118482,106219,2
118483,281537,4
118484,720748,4
118485,93052,4
118486,265,4
118487,782670,5
118488,10101,3
118489,742134,4
118490,769666,5
118491,413001,4
118492,450975,4
118493,450975,4
118494,759802,5
118495,22104,4
118496,751281,4
118497,50479,3
118498,370592,5
118499,488971,4
118500,53988,3
118501,702501,3
118502,442338,4
118503,6257,3
118504,702501,4
118505,158102,3
118506,445761,5
118507,273833,4
118508,408036,3
118509,370592,3
118510,676515,5
118511,576139,4
118512,548934,5
118513,329325,4
118514,613986,4
118515,438091,5
118516,782848,5
118517,549473,4
118518,83346,4
118519,747507,4
118520,422874,4
118521,782917,4
118522,400531,4
118523,370592,5
118524,777176,4
118525,106720,4
118526,778239,5
118527,686576,4
118528,308758,4
118529,139889,3
118530,139889,4
118531,763890,4
118532,20523,4
118533,81745,4
118534,718576,3
118535,324496,4
118536,65275,4
118537,729941,3
118538,758859,4
118539,218945,4
118540,379443,4
118541,760839,4
118542,472991,4
118543,65275,2
118544,642402,4
118545,642402,4
118546,306790,4
118547,642402,4
118548,720748,4
118549,292159,1
118550,633805,4
118551,201062,3
118552,642402,4
118553,661536,3
118554,294578,3
118555,333608,4
118556,642402,4
118557,770569,2
118558,426697,4
118559,49567,4
118560,514269,4
118561,105138,4
118562,143588,3
118563,642402,3
118564,143588,4
118565,31026,4
118566,471543,4
118567,758583,3
118568,37595,4
118569,370592,5
118570,245754,4
118571,143588,5
118572,724747,4
118573,81614,5
118574,285330,3
118575,5582,4
118576,642402,3
118577,106610,4
118578,419663,3
118579,783198,3
118580,419663,3
118581,642402,4
118582,738016,5
118583,425714,3
118584,305098,2
118586,5582,3
118587,642402,3
118588,778841,5
118589,281537,3
118590,770569,4
118591,742386,5
118592,413108,5
118593,642402,4
118594,778841,5
118595,281537,5
118596,509063,4
118597,305098,4
118598,281537,3
118599,471543,3
118600,783097,4
118601,370592,5
118602,751340,4
118603,751340,4
118605,782087,4
118606,782087,1
118607,305098,3
118608,735044,3
118609,735044,4
118610,735044,3
118611,642402,4
118612,143773,5
118613,62492,5
118614,436130,3
118615,167981,4
118616,143588,3
118617,143588,4
118618,370592,4
118619,6257,4
118620,509063,4
118621,143588,3
118622,427028,5
118623,143588,4
118624,182157,5
118625,446470,5
118626,182157,4
118627,446470,3
118628,143588,4
118629,751342,4
118630,601862,4
118631,143588,2
118632,143588,4
118633,327234,5
118634,145943,5
118635,772741,4
118636,327234,4
118637,774709,4
118638,327234,4
118639,143588,2
118640,783458,5
118641,782519,5
118642,23684,1
118643,783469,5
118644,228810,4
118645,5719,4
118646,5719,4
118647,370592,5
118648,509063,4
118649,143773,2
118650,509063,2
118651,509063,5
118652,594629,4
118653,543014,2
118654,272503,1
118655,43776,3
118656,655939,5
118657,218242,3
118658,58737,2
118659,739473,4
118660,753015,5
118661,739473,4
118662,739473,4
118663,576139,4
118664,739473,3
118665,641163,4
118666,781074,4
118667,718576,3
118668,277249,5
118669,707345,1
118670,783233,5
118671,155925,1
118672,759128,4
118673,646712,4
118674,729148,4
118675,428633,5
118676,646712,3
118677,126755,4
118678,228810,5
118679,389167,4
118680,341886,4
118681,585839,3
118682,32403,4
118683,143588,5
118684,612876,5
118685,646712,4
118686,238729,3
118687,389167,4
118688,457563,4
118689,238729,3
118690,238729,4
118691,497975,4
118692,88832,2
118693,105598,3
118694,585839,3
118695,442338,5
118696,488683,4
118697,254233,5
118698,718576,3
118699,144812,3
118700,15768,4
118701,750043,5
118702,6257,2
118703,783841,5
118704,726130,3
118705,201062,4
118706,674791,5
118707,565279,3
118708,749765,3
118709,783682,3
118710,783799,3
118711,687413,3
118712,237740,2
118713,784023,5
118714,91555,4
118715,682280,5
118716,164373,4
118717,641163,3
118718,729941,4
118719,164373,4
118720,194307,5
118721,774064,5
118722,113621,3
118723,408036,2
118724,408036,5
118725,747507,3
118726,62654,2
118727,747507,4
118728,116323,5
118729,576139,4
118730,494803,1
118731,435204,3
118732,4,3
118733,261604,5
118734,576139,4
118735,4,4
118736,4,3
118737,585839,3
118738,576139,4
118739,782383,4
118740,644460,5
118741,755224,4
118742,784292,5
118743,116323,5
118744,732287,5
118745,576139,5
118746,21202,4
118747,116323,5
118748,82187,5
118749,194637,1
118750,38718,3
118751,500722,4
118752,158102,5
118753,116323,3
118754,234457,4
118755,123588,3
118756,116323,4
118757,234457,3
118758,585839,4
118759,146083,3
118760,124032,4
118761,146083,3
118762,294578,3
118763,635691,5
118764,783845,5
118765,146083,3
118766,399955,4
118767,648207,5
118768,783097,4
118769,784460,5
118770,702188,5
118771,263590,4
118772,702188,3
118773,643262,5
118774,40865,4
118775,702188,4
118776,240601,3
118777,739695,4
118778,743042,4
118779,83242,2
118780,413001,4
118781,713271,4
118782,62357,3
118783,5719,5
118784,302513,2
118785,116323,3
118786,123714,4
118787,182157,4
118788,463418,4
118789,635777,3
118790,123714,4
118791,182157,4
118792,1951,3
118793,509063,3
118794,123714,3
118797,182157,3
118798,50403,2
118799,718576,4
118800,50403,5
118801,123714,5
118802,182157,3
118803,50403,4
118804,319175,1
118805,718576,4
118806,275341,4
118807,182157,4
118808,234457,5
118809,181620,2
118810,181620,3
118811,182157,4
118812,228810,3
118813,181620,5
118814,718576,4
118815,181620,3
118816,412982,3
118817,181620,4
118818,181620,4
118819,182157,3
118820,116323,5
118821,702501,4
118822,780687,4
118823,182157,4
118824,181620,3
118825,784565,4
118826,116323,1
118827,181620,4
118828,131202,5
118829,181620,2
118830,509063,5
118831,702501,4
118832,116323,3
118833,469634,3
118834,425714,3
118835,182157,3
118836,181620,2
118837,181620,4
118838,116323,4
118839,780687,3
118840,780687,3
118841,181620,4
118842,780687,4
118843,116323,3
118844,181620,3
118845,329325,4
118846,116323,3
118847,451114,4
118848,702501,3
118849,702501,2
118850,231309,3
118851,372759,1
118852,591375,4
118853,126444,3
118854,188530,4
118855,591375,1
118856,62357,3
118857,252430,3
118858,252430,4
118859,252430,4
118860,252430,5
118861,370592,5
118862,14506,4
118863,234457,4
118864,408036,5
118865,193485,4
118866,344242,4
118867,561645,4
118868,94986,4
118872,53884,5
118873,442870,4
118874,410212,5
118875,344242,4
118876,755224,4
118877,437889,3
118878,437889,4
118879,376603,5
118880,164373,2
118881,778841,5
118882,213267,4
118883,408036,3
118884,687413,4
118885,129077,4
118886,338721,3
118887,14020,3
118888,324496,4
118889,776529,4
118890,576139,4
118891,770569,4
118892,747507,3
118893,737684,5
118894,645571,4
118895,576139,4
118896,305098,4
118897,305098,4
118898,646712,4
118899,113621,4
118900,284402,4
118901,294578,3
118902,580646,4
118903,780825,4
118904,580646,3
118905,576139,4
118906,91450,4
118907,580646,4
118908,723830,4
118909,755224,4
118910,158102,4
118911,345747,4
118912,665698,5
118913,729941,3
118914,576139,4
118915,10168,4
118916,396950,4
118917,641768,1
118918,58396,4
118919,122065,4
118920,5826,4
118921,589350,5
118922,324496,5
118923,594629,4
118924,576139,4
118925,350316,3
118926,621242,4
118927,621242,4
118928,747507,3
118929,621242,4
118930,43776,4
118931,576139,4
118932,569542,4
118933,779156,4
118934,748744,3
118935,783779,4
118936,778055,5
118937,784472,4
118938,152375,3
118939,403044,2
118940,733220,4
118941,734654,5
118942,747507,3
118943,164373,3
118944,724747,4
118945,486648,4
118946,113621,3
118947,724747,4
118948,751478,3
118949,19620,3
118950,317083,4
118951,549473,2
118952,778395,3
118953,486648,4
118954,17886,4
118955,44920,5
118956,783710,5
118957,775377,5
118958,318924,5
118959,440845,4
118960,373724,4
118961,258338,5
118962,773513,3
118963,458774,4
118964,410971,4
118965,783682,3
118966,718576,2
118967,783710,4
118968,265,3
118969,717018,5
118970,785507,1
118971,783710,4
118972,718576,4
118973,22104,5
118974,747761,4
118975,236948,4
118976,410385,3
118977,718576,4
118978,324496,5
118979,783682,4
118980,718576,4
118981,755224,4
118982,105386,4
118983,785573,5
118984,708284,5
118985,745262,5
118986,482250,5
118987,252430,3
118988,386840,4
118989,201062,4
118990,252430,3
118991,580298,3
118992,785624,1
118993,88832,5
118994,643216,4
118995,252430,4
118996,349623,4
118997,643216,4
118998,252430,4
118999,469634,4
119000,420129,4
119001,315526,4
119002,376816,4
119003,785688,4
119004,7093,3
119005,455382,5
119006,205567,4
119007,376816,5
119008,451144,4
119009,783682,4
119010,603662,5
119011,561645,4
119012,291829,5
119013,240601,4
119014,252430,4
119015,785740,4
119016,521982,3
119017,521982,2
119018,324496,5
119019,484197,4
119020,316202,4
119021,235628,3
119022,495545,4
119023,69984,4
119024,465929,2
119025,69984,4
119026,783127,4
119027,572680,4
119028,469634,3
119029,778055,5
119030,262663,4
119031,69984,4
119032,749196,4
119033,755224,4
119034,19452,2
119035,207543,4
119036,218945,4
119037,509063,3
119038,69984,3
119039,646712,3
119040,106348,4
119041,376836,5
119042,775070,4
119043,601290,5
119044,141403,3
119045,747507,1
119046,509063,4
119047,6257,4
119048,333901,4
119049,775070,2
119050,643216,3
